i R \phi
18400 0.35650025918549205 1.42483224801572
18401 0.35842146722945606 1.4205110890837795
18402 0.3591330538781849 1.4239025866903374
18403 0.3589232146088289 1.4264301589589854
18404 0.35962800305593434 1.4282014502745857
18405 0.36145454894879203 1.4270332179072842
18406 0.36226270361844726 1.4274874717716255
18407 0.3611893760507168 1.4250295149148249
18408 0.3599198203915432 1.424532636424347
18409 0.3582924857835172 1.4234100369588225
18410 0.357843587005382 1.4212769117085986
18411 0.35665270766336915 1.4220230456226373
18412 0.356090403374445 1.4190764668600742
18413 0.35538928370770106 1.4197220965858797
18414 0.3558721240103755 1.4156680310622478
18415 0.3562012556085311 1.421158747527819
18416 0.35487346788688146 1.421615284678188
18417 0.35351486133890164 1.4171226706200044
18418 0.3524287179347424 1.4149137405529053
18419 0.3529587332358323 1.4188821802940896
18420 0.3540037456609172 1.4169806247785701
18421 0.3526868627576333 1.418468886976188
18422 0.3524073209944162 1.4176875967960647
18423 0.35217609254646837 1.416398195976746
18424 0.3510825027022443 1.4150262645583465
18425 0.351104126902006 1.415024440256647
18426 0.35187602263632267 1.4196085691392049
18427 0.3520448331634347 1.4206428962540942
18428 0.3517695200030024 1.4159833712474967
18429 0.3508287168491773 1.4172704912511518
18430 0.3498875435222972 1.41600654588754
18431 0.34875280911369816 1.4150321387165052
18432 0.3476138473364052 1.4159812418272173
18433 0.3468604042567112 1.4156967798316118
18434 0.3458678248742809 1.4225799437936226
18435 0.34585548662956295 1.4248450822617587
18436 0.3466883209550464 1.4158235689857939
18437 0.34688205723882937 1.4155696487506524
18438 0.34713776114444544 1.41756674816076
18439 0.34646962121477365 1.4151751085644058
18440 0.34642739124355104 1.4168578153743234
18441 0.347855498820135 1.4158374813668901
18442 0.34817780158207895 1.4129002209818926
18443 0.3476647032057593 1.4129814362790303
18444 0.3478988847625431 1.413267767099156
18445 0.3478956172133513 1.4129468488959058
18446 0.34736378801455564 1.409644961798936
18447 0.34819981305464304 1.4088162986439179
18448 0.34797989258645856 1.4080168287355317
18449 0.34732628271668736 1.4086834714075065
18450 0.34720387637807204 1.412088749076114
18451 0.34732380309882754 1.4101714557120375
18452 0.347587385007518 1.4078530673445229
18453 0.347281126082074 1.4088480104156818
18454 0.3485154243134111 1.4116393771143458
18455 0.3482876758954286 1.4111252968429144
18456 0.3474924968313086 1.4144333500255932
18457 0.348017724344256 1.4106277217462408
18458 0.34703512300739187 1.4156149308556574
18459 0.34724394736047337 1.4134059935052636
18460 0.34810227571615104 1.4141366336986523
18461 0.34942586926023 1.4165568558670054
18462 0.3497247350279345 1.417760801878171
18463 0.35083825122608026 1.4141011324749213
18464 0.3503979038002442 1.4139849942456213
18465 0.35123247504719035 1.4084604033050596
18466 0.35120830854205465 1.4096871418630899
18467 0.3517850563844659 1.4120900109719343
18468 0.3528277254592439 1.4100199512023797
18469 0.3529115255428947 1.4114627073317347
18470 0.35477127054027585 1.4061615704336607
18471 0.3539174842535135 1.4067321870521123
18472 0.353411386793737 1.4047101088769987
18473 0.352472560058383 1.402449407226889
18474 0.35345101709502846 1.4042972777336744
18475 0.35333275318120183 1.4069880810366155
18476 0.3523565433136241 1.4047479176738114
18477 0.35129589412315454 1.4144888681632477
18478 0.35110648674045936 1.4166915991989952
18479 0.35132054059749 1.4161134876242603
18480 0.349971521326172 1.416910703466454
18481 0.35097507181088095 1.4191192839025146
18482 0.351076226218695 1.4162967282570178
18483 0.35105435159897996 1.415977052605609
18484 0.3508711052542322 1.4137540595388565
18485 0.350103189116299 1.4126134536818016
18486 0.3508820599581095 1.4119472631661634
18487 0.35129748053434834 1.4129614710425435
18488 0.3520178465143475 1.4107239383975998
18489 0.3511318485165863 1.407959708214374
18490 0.3513731578899679 1.4084700896109392
18491 0.3518274644759266 1.4075845009190397
18492 0.3529382175886715 1.409813630854677
18493 0.3519357910304299 1.4114826511428697
18494 0.3510490719767018 1.4074514159563483
18495 0.3514165274147114 1.4090784326808137
18496 0.351785092092094 1.4144662613775014
18497 0.3541541499693815 1.409330701480322
18498 0.35373317706919716 1.41246943318779
18499 0.3557127259128015 1.4168591352241562
18500 0.3560339642172327 1.4155382652598265
18501 0.35546944637677913 1.4126548660659237
18502 0.3555968011928136 1.4064657675352061
18503 0.35485813222422585 1.407396202878502
18504 0.35394001514834283 1.4072222832758916
18505 0.3525508685594636 1.404280336045558
18506 0.35324443881116974 1.4099655576473262
18507 0.35244199587335273 1.4146803578738907
18508 0.3519571611904728 1.415546141085949
18509 0.3505837237259353 1.4145583264654644
18510 0.35091969951202073 1.4086007886741954
18511 0.3511538971511193 1.4077137901700851
18512 0.35131724899242595 1.4122714457261225
18513 0.3517766185730195 1.413123960807527
18514 0.34924715088200825 1.419349419142633
18515 0.34939558352105604 1.419171636229868
18516 0.3495473428243498 1.42139287265145
18517 0.35052784575646356 1.4219410812956037
18518 0.3495692265513953 1.424452113889142
18519 0.3497650826909699 1.4220743396927455
18520 0.34947379394893874 1.4254636624098669
18521 0.35023615993821716 1.4246173670782392
18522 0.3515455830462065 1.4292559023662803
18523 0.35182135518967844 1.4333745981660972
18524 0.3528112589593039 1.4317939788073812
18525 0.3521758108878418 1.4292383819651417
18526 0.3534755209476835 1.4294166049805606
18527 0.35306875947047894 1.4298721635356693
18528 0.35352131571597517 1.4254387651335143
18529 0.35483736229317797 1.4262041915340609
18530 0.3548315952227322 1.4305918660596397
18531 0.35512032095198093 1.4331638109564715
18532 0.3547476209441326 1.4335343698482292
18533 0.3551796821600264 1.436548482780648
18534 0.3559251876896143 1.426130206698471
18535 0.35644548679817245 1.4263810765173819
18536 0.3564743485472792 1.4224795135244122
18537 0.3560784289837845 1.4168231311698636
18538 0.3549276577547282 1.4210454874398113
18539 0.3546170209537971 1.4284119968863584
18540 0.35558900520039854 1.4296974127882922
18541 0.3549354451389988 1.43183422183638
18542 0.3553313875201588 1.4256959463106238
18543 0.35387508447368926 1.4274230296493562
18544 0.35353799958647 1.4281856470228131
18545 0.3530951310899296 1.4298908700491462
18546 0.3539862106203493 1.430990039078831
18547 0.35566754507569565 1.4274655635501858
18548 0.35578200333177923 1.4242721568104708
18549 0.35576339879421187 1.4208905877196232
18550 0.3558611426992385 1.4197633105084626
18551 0.3569760247334217 1.4209463694876279
18552 0.3562380152265451 1.4225424535003675
18553 0.3561985653518222 1.421319770733759
18554 0.35592325267502817 1.428329631217664
18555 0.35669440672305885 1.4316172384478618
18556 0.35715456599989015 1.4327796468075449
18557 0.3565580356483796 1.4359090413211404
18558 0.3566091448223854 1.4390414882064375
18559 0.3553048769575077 1.4361759066927704
18560 0.35368113609883783 1.436266844936197
18561 0.3529153062854494 1.4357092800409568
18562 0.35265954162264074 1.4330180816796827
18563 0.35277078668609824 1.4291570064079457
18564 0.3534202242104508 1.4275490406925935
18565 0.35371137261316155 1.4327638586448632
18566 0.35355408168183994 1.4342177156788782
18567 0.35258132613874293 1.4374444592469109
18568 0.35186969182554256 1.438183643634528
18569 0.3505286570375447 1.4364451344265174
18570 0.3485832424499981 1.4377053806643003
18571 0.35042482513941775 1.4321010197565243
18572 0.35223246740219516 1.4357235665466328
18573 0.3522716675619833 1.4351213560114997
18574 0.3522835421976812 1.433322642041745
18575 0.352252383253239 1.4408640060409905
18576 0.35222065486732856 1.4462842607668
18577 0.3522472026236259 1.442581185883195
18578 0.3516447984576489 1.447110613574494
18579 0.351492711099749 1.4456480542046326
18580 0.35096705327537364 1.4491886167595556
18581 0.3514468954558456 1.4501840594762971
18582 0.35117944935990736 1.4464522586993542
18583 0.35115444597194934 1.445817799268378
18584 0.3521962181592389 1.4490056529620057
18585 0.3527530659511217 1.4493461675238175
18586 0.35261384030856097 1.443106664870873
18587 0.35228749285560607 1.4427609078729016
18588 0.3524569592389491 1.4472701328015263
18589 0.35117736398132465 1.4515879515569265
18590 0.3507056477804314 1.4497775037311411
18591 0.35007844597646787 1.4501607688803602
18592 0.35053437591651143 1.4481872410568601
18593 0.3519032435262526 1.4468830547956293
18594 0.35266832514877877 1.4462810657411835
18595 0.353556809061907 1.449767485131326
18596 0.3542264373415457 1.4481969241438306
18597 0.3545553362143781 1.4549427882143344
18598 0.35526625743165136 1.4522491936542858
18599 0.355619046228462 1.4521352159519154
18600 0.3553916269935005 1.4498991074427834
18601 0.35461975202304963 1.44960443383617
18602 0.3538415956877115 1.448366204082222
18603 0.3530328479769877 1.4456649975769662
18604 0.3529754664503615 1.4410619175578347
18605 0.3532444737255157 1.4370062190223978
18606 0.354768367296656 1.4354153389280728
18607 0.354121990670387 1.4393850076376946
18608 0.3551737413040592 1.4353240866374792
18609 0.3563936995098891 1.4274356553696657
18610 0.35663356554590736 1.4237231274335052
18611 0.3579046208341272 1.413608633122413
18612 0.3575148129129653 1.4183523926483277
18613 0.35860672607924615 1.4173773761929296
18614 0.3580036828947573 1.4145292248108101
18615 0.35779950428193047 1.4154579985891096
18616 0.3572099732643119 1.4157191033332772
18617 0.35805429066090433 1.4137259106743858
18618 0.35790751861897474 1.413920021877251
18619 0.35701375365117166 1.4152166066921574
18620 0.3567084289350215 1.4192912399698407
18621 0.3555372714174573 1.419798378761311
18622 0.3558382450666022 1.417051275706125
18623 0.3563168120564348 1.4174559759627383
18624 0.35751918524708787 1.4197776748799458
18625 0.3564292907620987 1.4160733619111703
18626 0.3572713881039896 1.4137249911196292
18627 0.359209465241369 1.4165980124772943
18628 0.3590568557346413 1.4168227829519187
18629 0.35786906261623086 1.4176062171858193
18630 0.35713533568617184 1.4196351939223228
18631 0.3577950649990479 1.417259632937848
18632 0.35735128472094835 1.415210357485537
18633 0.35902836556391626 1.4126981578387925
18634 0.3574481690122984 1.4173157566996883
18635 0.35712679185823165 1.4148159615615614
18636 0.3577780524976018 1.4149813900079367
18637 0.35828553826936327 1.4177509060393172
18638 0.35840238772535576 1.4175679938560546
18639 0.35709738883758424 1.4175866288847678
18640 0.35811846561267063 1.4156678621875063
18641 0.3579916146714228 1.4144003904802611
18642 0.35980563142305766 1.418249464058465
18643 0.3613328693180026 1.4199582943625615
18644 0.3621616833028518 1.4231219098968635
18645 0.36304169601518893 1.4201753718107806
18646 0.36304705140696863 1.4181370593175309
18647 0.362855227604114 1.4192251983156525
18648 0.3626116497237522 1.4132489740275143
18649 0.362500024547873 1.4168037584858373
18650 0.3608401206448553 1.416136278697692
18651 0.36107536236655086 1.4152176169210742
18652 0.36069064658808103 1.4199834642741693
18653 0.36026990318501345 1.4259508745276561
18654 0.35975580179676603 1.4240589802729193
18655 0.3586695879473577 1.425874211571682
18656 0.35916721605006474 1.4249658641817353
18657 0.35897645708262865 1.4296202854945226
18658 0.36015626319479 1.4289496144552545
18659 0.3586796136530767 1.4307001706228335
18660 0.3596887907078066 1.4277969260384216
18661 0.3591866076084026 1.4316942711162328
18662 0.3584935156229113 1.4281311494257454
18663 0.35805580697179995 1.4232358021792955
18664 0.3584541946988807 1.424317623735719
18665 0.3598440477713841 1.4228881258769472
18666 0.35903087404185335 1.4233812404301618
18667 0.3599695908892584 1.4202276478388651
18668 0.35887580093326227 1.420036215976758
18669 0.35896860299063843 1.4212491646512933
18670 0.358263744893494 1.4229195601009381
18671 0.35754926321619357 1.4232119385205364
18672 0.35784118113916447 1.4266510702188175
18673 0.3585511151915991 1.4250426894892414
18674 0.35816752235849325 1.4272248935110687
18675 0.3570256998473689 1.4248245975503258
18676 0.3564065273729555 1.428838764266509
18677 0.35515693437862317 1.427536600657915
18678 0.35567503224705566 1.4276665650596052
18679 0.3555991526222591 1.430502029195934
18680 0.35501179093452234 1.4294196599432902
18681 0.3545982850179169 1.4332564907691583
18682 0.355903117003366 1.4324121613537812
18683 0.3566098369775061 1.4258451242076604
18684 0.35551585062061547 1.4241477708040045
18685 0.3583260706065169 1.4227776928979063
18686 0.35974347372093535 1.4229642699258582
18687 0.3600945605634301 1.4151055855052133
18688 0.3598344997245254 1.408538289288084
18689 0.35948078432173025 1.4104898651991271
18690 0.359413504698286 1.4108440251066265
18691 0.3607931315123229 1.4126754230371854
18692 0.36371252118486985 1.418091601027861
18693 0.36410699724813034 1.4194527859285857
18694 0.36455259481012053 1.417931400165796
18695 0.3646687166138076 1.418213249640608
18696 0.36460766605048034 1.4213369897107733
18697 0.3649239066603928 1.4184212534603937
18698 0.36470531430565856 1.4195050405232699
18699 0.36382800568278706 1.4208086326993397
18700 0.3628746865803711 1.4198883313388662
18701 0.36265485032067296 1.4218519152043088
18702 0.36254241269462384 1.4177325613104108
18703 0.36335144208902637 1.4157392977913654
18704 0.3638054819552353 1.4175678783533783
18705 0.36382242316002716 1.415866342299317
18706 0.3635942307161877 1.4171787735209842
18707 0.3644446594731529 1.4191867018311568
18708 0.36470055631986686 1.4216110227851542
18709 0.3645689595519039 1.4227047531910373
18710 0.364799217570956 1.4195886457867721
18711 0.36304207545835565 1.4233251358814798
18712 0.3630422687508776 1.421417332518911
18713 0.3631704837735443 1.4247316738563987
18714 0.36382400514131297 1.4198118257240204
18715 0.36416061149893303 1.4193560411862305
18716 0.36468063603907325 1.4172320757593044
18717 0.36422315694683055 1.4162789879227073
18718 0.36331109396436106 1.4174696744241593
18719 0.3635353320338863 1.4200159211581171
18720 0.3640274928322933 1.417272273006729
18721 0.36382123692356316 1.4216096162912886
18722 0.36465008548963496 1.42190544517694
18723 0.3642895471945296 1.4238812511210714
18724 0.36422005509791977 1.4261026072018967
18725 0.3646899957379877 1.4254682094796118
18726 0.3639124054858541 1.429647781078335
18727 0.3636040482243918 1.4263121096371123
18728 0.36380083851123407 1.427090038425044
18729 0.3648165615455298 1.4254562953617882
18730 0.36424603518993676 1.4314759981893217
18731 0.36447282502816136 1.4320126654924337
18732 0.3645024571193209 1.428687557621781
18733 0.36559975555034024 1.4268241128510424
18734 0.36742987217300777 1.4262929016547903
18735 0.3674580392753234 1.4237908981179497
18736 0.36618524275044906 1.4238224344770551
18737 0.36722296468506216 1.42267975782863
18738 0.3679622045496119 1.4285481355207272
18739 0.36714153551364076 1.4262288134257768
18740 0.3677341150619933 1.4272983684660927
18741 0.367994721834683 1.4326902365475436
18742 0.36724562664271715 1.4347540025020074
18743 0.36633314274149614 1.440226237433106
18744 0.3666106643113262 1.4450828468529566
18745 0.36566563694738247 1.4438592712528213
